Model-count,Data-Split,H1Units,H2units,Batch,Removal-point,Discm-percent
100,8,24,8,50,16,1.275
100,8,24,8,50,17,0.283
100,8,24,8,50,18,0.314
100,8,24,8,50,19,0.253
100,8,24,8,50,20,0.001
100,8,24,8,50,21,0.991
100,8,24,8,50,22,1.642
100,8,24,8,50,23,1.091
100,8,24,8,50,24,2.97
100,8,24,8,50,25,3.009
100,8,24,8,50,26,3.005
100,8,24,8,50,27,4.703
100,8,24,8,50,28,4.079
100,8,24,8,50,29,4.355
100,8,24,8,50,30,5.309
100,8,24,8,50,31,5.229
100,8,24,8,50,32,6.459
100,8,24,8,50,33,6.266
100,8,24,8,50,34,5.974
100,8,24,8,50,35,5.6
100,8,24,8,50,36,6.872
100,8,24,8,50,37,7.565
100,8,24,8,50,38,8.371
100,8,24,8,50,39,8.127
101,8,24,8,100,0,8.32
101,8,24,8,100,1,8.443
101,8,24,8,100,2,5.947
101,8,24,8,100,3,7.343
101,8,24,8,100,4,6.857
101,8,24,8,100,5,5.428
101,8,24,8,100,6,6.418
101,8,24,8,100,7,5.198
101,8,24,8,100,8,5.286
101,8,24,8,100,9,2.357
101,8,24,8,100,10,3.629
101,8,24,8,100,11,4.004
101,8,24,8,100,12,3.876
101,8,24,8,100,13,3.721
101,8,24,8,100,14,3.484
101,8,24,8,100,15,2.696
101,8,24,8,100,16,2.798
101,8,24,8,100,17,2.224
101,8,24,8,100,18,2.096
101,8,24,8,100,19,1.851
101,8,24,8,100,20,2.162
101,8,24,8,100,21,0.334
101,8,24,8,100,22,0.573
101,8,24,8,100,23,0.716
101,8,24,8,100,24,0.25
101,8,24,8,100,25,0.339
101,8,24,8,100,26,0.013
101,8,24,8,100,27,0.795
101,8,24,8,100,28,0.455
101,8,24,8,100,29,0.142
101,8,24,8,100,30,1.201
101,8,24,8,100,31,2.662
101,8,24,8,100,32,1.422
101,8,24,8,100,33,2.281
101,8,24,8,100,34,2.304
101,8,24,8,100,35,3.365
101,8,24,8,100,36,2.377
101,8,24,8,100,37,2.693
101,8,24,8,100,38,4.191
101,8,24,8,100,39,3.432
102,8,24,12,50,0,7.62
102,8,24,12,50,1,6.355
102,8,24,12,50,2,6.184
102,8,24,12,50,3,5.493
102,8,24,12,50,4,5.109
102,8,24,12,50,5,3.969
102,8,24,12,50,6,3.474
102,8,24,12,50,7,2.796
102,8,24,12,50,8,2.673
102,8,24,12,50,9,1.609
102,8,24,12,50,10,2.091
102,8,24,12,50,11,0.024
102,8,24,12,50,12,0.508
102,8,24,12,50,13,0.592
102,8,24,12,50,14,0.19
102,8,24,12,50,15,0.491
102,8,24,12,50,16,2.374
102,8,24,12,50,17,2.432
102,8,24,12,50,18,2.692
102,8,24,12,50,19,3.357
102,8,24,12,50,20,4.276
102,8,24,12,50,21,4.479
102,8,24,12,50,22,5.33
102,8,24,12,50,23,5.284
102,8,24,12,50,24,6.615
102,8,24,12,50,25,6.375
102,8,24,12,50,26,6.456
102,8,24,12,50,27,8.186
102,8,24,12,50,28,7.797
102,8,24,12,50,29,7.937
102,8,24,12,50,30,7.896
102,8,24,12,50,31,8.817
102,8,24,12,50,32,9.576
102,8,24,12,50,33,10.273
102,8,24,12,50,34,9.768
102,8,24,12,50,35,10.094
102,8,24,12,50,36,10.882
102,8,24,12,50,37,11.704
102,8,24,12,50,38,12.297
102,8,24,12,50,39,12.49
103,8,24,12,100,0,8.176
103,8,24,12,100,1,6.839
103,8,24,12,100,2,7.31
103,8,24,12,100,3,7.203
103,8,24,12,100,4,5.097
103,8,24,12,100,5,4.939
103,8,24,12,100,6,6.014
103,8,24,12,100,7,4.659
103,8,24,12,100,8,3.461
103,8,24,12,100,9,2.62
103,8,24,12,100,10,2.692
103,8,24,12,100,11,4.612
103,8,24,12,100,12,3.756
103,8,24,12,100,13,3.048
103,8,24,12,100,14,2.451
103,8,24,12,100,15,2.586
103,8,24,12,100,16,2.271
103,8,24,12,100,17,0.434
103,8,24,12,100,18,1.813
103,8,24,12,100,19,0.924
103,8,24,12,100,20,1.114
103,8,24,12,100,21,0.092
103,8,24,12,100,22,0.802
103,8,24,12,100,23,0.912
103,8,24,12,100,24,0.489
103,8,24,12,100,25,0.553
103,8,24,12,100,26,0.635
103,8,24,12,100,27,1.266
103,8,24,12,100,28,1.567
103,8,24,12,100,29,1.553
103,8,24,12,100,30,1.977
103,8,24,12,100,31,2.889
103,8,24,12,100,32,2.071
103,8,24,12,100,33,2.005
103,8,24,12,100,34,2.323
103,8,24,12,100,35,3.894
103,8,24,12,100,36,3.538
103,8,24,12,100,37,2.996
103,8,24,12,100,38,4.148
103,8,24,12,100,39,3.972
104,8,32,8,50,0,7.366
104,8,32,8,50,1,6.586
104,8,32,8,50,2,7.384
104,8,32,8,50,3,6.484
104,8,32,8,50,4,6.294
104,8,32,8,50,5,5.951
104,8,32,8,50,6,5.08
104,8,32,8,50,7,5.735
104,8,32,8,50,8,4.255
104,8,32,8,50,9,3.433
104,8,32,8,50,10,3.409
104,8,32,8,50,11,2.619
104,8,32,8,50,12,2.572
104,8,32,8,50,13,1.476
104,8,32,8,50,14,1.719
104,8,32,8,50,15,1.295
104,8,32,8,50,16,0.244
104,8,32,8,50,17,0.22
104,8,32,8,50,18,0.501
104,8,32,8,50,19,0.774
104,8,32,8,50,20,1.475
104,8,32,8,50,21,1.959
104,8,32,8,50,22,2.674
104,8,32,8,50,23,2.27
104,8,32,8,50,24,4.025
104,8,32,8,50,25,3.234
104,8,32,8,50,26,3.515
104,8,32,8,50,27,4.603
104,8,32,8,50,28,3.896
104,8,32,8,50,29,4.742
104,8,32,8,50,30,4.581
104,8,32,8,50,31,5.213
104,8,32,8,50,32,6.996
104,8,32,8,50,33,7.004
104,8,32,8,50,34,7.176
104,8,32,8,50,35,8.372
104,8,32,8,50,36,8.433
104,8,32,8,50,37,9.28
104,8,32,8,50,38,9.03
104,8,32,8,50,39,9.236
106,8,32,12,50,0,7.926
106,8,32,12,50,1,6.931
106,8,32,12,50,2,5.937
106,8,32,12,50,3,6.737
106,8,32,12,50,4,5.671
106,8,32,12,50,5,6.417
106,8,32,12,50,6,6.441
106,8,32,12,50,7,4.287
106,8,32,12,50,8,5.495
106,8,32,12,50,9,3.683
106,8,32,12,50,10,4.129
106,8,32,12,50,11,3.112
106,8,32,12,50,12,3.608
106,8,32,12,50,13,2.892
106,8,32,12,50,14,4.167
106,8,32,12,50,15,3.119
106,8,32,12,50,16,2.365
106,8,32,12,50,17,2.079
106,8,32,12,50,18,4.156
106,8,32,12,50,19,1.201
106,8,32,12,50,20,0.66
106,8,32,12,50,21,0.638
106,8,32,12,50,22,0.63
106,8,32,12,50,23,0.317
106,8,32,12,50,24,1.846
106,8,32,12,50,25,1.399
106,8,32,12,50,26,1.629
106,8,32,12,50,27,2.892
106,8,32,12,50,28,2.739
106,8,32,12,50,29,3.123
106,8,32,12,50,30,1.923
106,8,32,12,50,31,4.581
106,8,32,12,50,32,4.256
106,8,32,12,50,33,4.745
106,8,32,12,50,34,4.95
106,8,32,12,50,35,4.382
106,8,32,12,50,36,5.937
106,8,32,12,50,37,6.319
106,8,32,12,50,38,7.639
106,8,32,12,50,39,6.45
108,9,16,8,50,0,9.732
108,9,16,8,50,1,8.27
108,9,16,8,50,2,8.148
108,9,16,8,50,3,7.223
108,9,16,8,50,4,6.304
108,9,16,8,50,5,5.9
108,9,16,8,50,6,5.049
108,9,16,8,50,7,4.755
108,9,16,8,50,8,4.478
108,9,16,8,50,9,3.152
108,9,16,8,50,10,3.445
108,9,16,8,50,11,1.674
108,9,16,8,50,12,1.87
108,9,16,8,50,13,0.563
108,9,16,8,50,14,1.558
108,9,16,8,50,15,0.797
108,9,16,8,50,16,0.651
108,9,16,8,50,17,1.03
108,9,16,8,50,18,1.564
108,9,16,8,50,19,1.932
108,9,16,8,50,20,2.603
108,9,16,8,50,21,3.197
108,9,16,8,50,22,4.13
108,9,16,8,50,23,3.787
108,9,16,8,50,24,5.037
108,9,16,8,50,25,4.669
108,9,16,8,50,26,5.251
108,9,16,8,50,27,6.568
108,9,16,8,50,28,6.544
108,9,16,8,50,29,6.712
108,9,16,8,50,30,7.222
108,9,16,8,50,31,7.872
108,9,16,8,50,32,8.548
108,9,16,8,50,33,8.7
108,9,16,8,50,34,8.668
108,9,16,8,50,35,9.102
108,9,16,8,50,36,9.804
108,9,16,8,50,37,10.153
108,9,16,8,50,38,11.401
108,9,16,8,50,39,11.732
108,9,16,8,50,40,12.104
108,9,16,8,50,41,12.774
108,9,16,8,50,42,12.538
108,9,16,8,50,43,13.471
108,9,16,8,50,44,13.91
108,9,16,8,50,45,14.631
108,9,16,8,50,46,14.266
108,9,16,8,50,47,15.631
108,9,16,8,50,48,15.748
108,9,16,8,50,49,16.136
108,9,16,8,50,50,16.201
108,9,16,8,50,51,17.323
108,9,16,8,50,52,18.0
108,9,16,8,50,53,16.992
108,9,16,8,50,54,17.827
108,9,16,8,50,55,18.369
108,9,16,8,50,56,19.045
108,9,16,8,50,57,19.643
108,9,16,8,50,58,19.682
108,9,16,8,50,59,19.661
108,9,16,8,50,60,20.657
108,9,16,8,50,61,20.117
108,9,16,8,50,62,19.72
108,9,16,8,50,63,20.899
108,9,16,8,50,64,21.029
108,9,16,8,50,65,20.329
108,9,16,8,50,66,22.014
108,9,16,8,50,67,22.191
108,9,16,8,50,68,22.289
108,9,16,8,50,69,22.547
108,9,16,8,50,70,22.996
108,9,16,8,50,71,23.274
108,9,16,8,50,72,23.322
108,9,16,8,50,73,23.601
108,9,16,8,50,74,24.571
108,9,16,8,50,75,24.998
108,9,16,8,50,76,25.307
108,9,16,8,50,77,24.564
108,9,16,8,50,78,25.807
108,9,16,8,50,79,25.936
108,9,16,8,50,80,26.573
108,9,16,8,50,81,26.378
108,9,16,8,50,82,26.242
108,9,16,8,50,83,26.863
108,9,16,8,50,84,27.275
109,9,16,8,100,0,10.427
109,9,16,8,100,1,9.012
109,9,16,8,100,2,8.078
109,9,16,8,100,3,7.713
109,9,16,8,100,4,5.913
109,9,16,8,100,5,5.579
109,9,16,8,100,6,5.741
109,9,16,8,100,7,5.11
109,9,16,8,100,8,3.488
109,9,16,8,100,9,2.741
109,9,16,8,100,10,2.28
109,9,16,8,100,11,2.844
109,9,16,8,100,12,1.513
109,9,16,8,100,13,0.851
109,9,16,8,100,14,0.242
109,9,16,8,100,15,0.205
109,9,16,8,100,16,0.547
109,9,16,8,100,17,1.704
109,9,16,8,100,18,1.068
109,9,16,8,100,19,2.272
109,9,16,8,100,20,1.995
109,9,16,8,100,21,3.891
109,9,16,8,100,22,3.851
109,9,16,8,100,23,3.675
109,9,16,8,100,24,4.838
109,9,16,8,100,25,4.33
109,9,16,8,100,26,5.463
109,9,16,8,100,27,5.903
109,9,16,8,100,28,5.186
109,9,16,8,100,29,6.755
109,9,16,8,100,30,8.11
109,9,16,8,100,31,8.642
109,9,16,8,100,32,8.249
109,9,16,8,100,33,8.978
109,9,16,8,100,34,9.494
109,9,16,8,100,35,10.703
109,9,16,8,100,36,10.166
109,9,16,8,100,37,10.494
109,9,16,8,100,38,11.343
109,9,16,8,100,39,10.799
110,9,16,12,50,0,9.827
110,9,16,12,50,1,8.14
110,9,16,12,50,2,8.294
110,9,16,12,50,3,7.098
110,9,16,12,50,4,6.636
110,9,16,12,50,5,5.763
110,9,16,12,50,6,4.855
110,9,16,12,50,7,4.819
110,9,16,12,50,8,4.539
110,9,16,12,50,9,3.142
110,9,16,12,50,10,3.407
110,9,16,12,50,11,1.727
110,9,16,12,50,12,1.92
110,9,16,12,50,13,0.66
110,9,16,12,50,14,1.294
110,9,16,12,50,15,0.902
110,9,16,12,50,16,1.541
110,9,16,12,50,17,1.236
110,9,16,12,50,18,1.261
110,9,16,12,50,19,1.787
110,9,16,12,50,20,2.542
110,9,16,12,50,21,2.686
110,9,16,12,50,22,3.903
110,9,16,12,50,23,3.674
110,9,16,12,50,24,4.87
110,9,16,12,50,25,4.74
110,9,16,12,50,26,5.379
110,9,16,12,50,27,6.558
110,9,16,12,50,28,6.274
110,9,16,12,50,29,6.523
110,9,16,12,50,30,6.897
110,9,16,12,50,31,8.151
110,9,16,12,50,32,8.322
110,9,16,12,50,33,9.13
110,9,16,12,50,34,9.057
110,9,16,12,50,35,9.143
110,9,16,12,50,36,10.153
110,9,16,12,50,37,10.796
110,9,16,12,50,38,11.13
110,9,16,12,50,39,11.745
110,9,16,12,50,40,12.102
110,9,16,12,50,41,12.856
110,9,16,12,50,42,12.379
110,9,16,12,50,43,13.016
110,9,16,12,50,44,14.001
110,9,16,12,50,45,14.612
110,9,16,12,50,46,14.391
110,9,16,12,50,47,15.586
110,9,16,12,50,48,15.846
110,9,16,12,50,49,15.603
110,9,16,12,50,50,15.916
110,9,16,12,50,51,16.647
110,9,16,12,50,52,17.11
110,9,16,12,50,53,16.477
110,9,16,12,50,54,17.188
110,9,16,12,50,55,17.517
110,9,16,12,50,56,18.256
110,9,16,12,50,57,19.523
110,9,16,12,50,58,19.752
110,9,16,12,50,59,20.03
110,9,16,12,50,60,19.71
110,9,16,12,50,61,19.654
110,9,16,12,50,62,20.437
110,9,16,12,50,63,20.197
110,9,16,12,50,64,21.002
110,9,16,12,50,65,20.944
110,9,16,12,50,66,21.493
110,9,16,12,50,67,21.528
110,9,16,12,50,68,22.807
110,9,16,12,50,69,22.423
110,9,16,12,50,70,22.935
110,9,16,12,50,71,23.67
110,9,16,12,50,72,22.935
110,9,16,12,50,73,22.716
110,9,16,12,50,74,23.709
110,9,16,12,50,75,25.078
110,9,16,12,50,76,24.589
110,9,16,12,50,77,24.628
110,9,16,12,50,78,26.145
110,9,16,12,50,79,25.676
110,9,16,12,50,80,26.23
110,9,16,12,50,81,26.41
110,9,16,12,50,82,26.471
110,9,16,12,50,83,26.998
110,9,16,12,50,84,27.29
111,9,16,12,100,0,10.383
111,9,16,12,100,1,8.689
111,9,16,12,100,2,8.121
111,9,16,12,100,3,7.907
111,9,16,12,100,4,5.867
111,9,16,12,100,5,5.372
111,9,16,12,100,6,5.818
111,9,16,12,100,7,5.257
111,9,16,12,100,8,3.652
111,9,16,12,100,9,2.773
111,9,16,12,100,10,2.326
111,9,16,12,100,11,2.679
111,9,16,12,100,12,1.493
111,9,16,12,100,13,1.15
111,9,16,12,100,14,0.306
111,9,16,12,100,15,0.092
111,9,16,12,100,16,0.1
111,9,16,12,100,17,1.452
111,9,16,12,100,18,0.877
111,9,16,12,100,19,2.324
111,9,16,12,100,20,2.06
111,9,16,12,100,21,3.869
111,9,16,12,100,22,3.369
111,9,16,12,100,23,3.876
111,9,16,12,100,24,4.929
111,9,16,12,100,25,4.441
111,9,16,12,100,26,5.405
111,9,16,12,100,27,5.967
111,9,16,12,100,28,5.252
111,9,16,12,100,29,6.746
111,9,16,12,100,30,8.148
111,9,16,12,100,31,8.577
111,9,16,12,100,32,8.369
111,9,16,12,100,33,9.01
111,9,16,12,100,34,9.808
111,9,16,12,100,35,10.618
111,9,16,12,100,36,9.982
111,9,16,12,100,37,10.576
111,9,16,12,100,38,11.157
111,9,16,12,100,39,11.037
112,9,24,8,50,0,9.579
112,9,24,8,50,1,8.831
112,9,24,8,50,2,8.114
112,9,24,8,50,3,7.405
112,9,24,8,50,4,6.393
112,9,24,8,50,5,5.914
112,9,24,8,50,6,5.024
112,9,24,8,50,7,4.692
112,9,24,8,50,8,4.375
112,9,24,8,50,9,3.148
112,9,24,8,50,10,3.334
112,9,24,8,50,11,1.416
112,9,24,8,50,12,2.016
112,9,24,8,50,13,0.953
112,9,24,8,50,14,1.771
112,9,24,8,50,15,0.602
112,9,24,8,50,16,0.712
112,9,24,8,50,17,1.139
112,9,24,8,50,18,1.273
112,9,24,8,50,19,1.893
112,9,24,8,50,20,2.555
112,9,24,8,50,21,3.076
112,9,24,8,50,22,4.061
112,9,24,8,50,23,3.52
112,9,24,8,50,24,4.974
112,9,24,8,50,25,4.795
112,9,24,8,50,26,5.323
112,9,24,8,50,27,6.559
112,9,24,8,50,28,6.052
112,9,24,8,50,29,6.74
112,9,24,8,50,30,6.75
112,9,24,8,50,31,7.444
112,9,24,8,50,32,8.137
112,9,24,8,50,33,9.045
112,9,24,8,50,34,8.947
112,9,24,8,50,35,9.041
112,9,24,8,50,36,10.013
112,9,24,8,50,37,10.659
112,9,24,8,50,38,11.938
112,9,24,8,50,39,11.258
112,9,24,8,50,40,11.557
112,9,24,8,50,41,12.813
112,9,24,8,50,42,12.695
112,9,24,8,50,43,13.09
112,9,24,8,50,44,13.57
112,9,24,8,50,45,14.451
112,9,24,8,50,46,14.709
112,9,24,8,50,47,15.895
112,9,24,8,50,48,15.838
112,9,24,8,50,49,16.281
112,9,24,8,50,50,16.227
112,9,24,8,50,51,16.894
112,9,24,8,50,52,17.619
112,9,24,8,50,53,16.778
112,9,24,8,50,54,17.671
112,9,24,8,50,55,18.018
112,9,24,8,50,56,18.113
112,9,24,8,50,57,20.121
112,9,24,8,50,58,20.269
112,9,24,8,50,59,19.942
112,9,24,8,50,60,20.057
112,9,24,8,50,61,19.767
112,9,24,8,50,62,19.945
112,9,24,8,50,63,21.194
112,9,24,8,50,64,20.989
112,9,24,8,50,65,20.666
112,9,24,8,50,66,21.061
112,9,24,8,50,67,21.191
112,9,24,8,50,68,21.666
112,9,24,8,50,69,21.832
112,9,24,8,50,70,22.643
112,9,24,8,50,71,22.231
112,9,24,8,50,72,22.44
112,9,24,8,50,73,23.15
112,9,24,8,50,74,23.917
112,9,24,8,50,75,23.84
112,9,24,8,50,76,24.304
112,9,24,8,50,77,24.547
112,9,24,8,50,78,25.874
112,9,24,8,50,79,26.537
112,9,24,8,50,80,25.706
112,9,24,8,50,81,27.602
112,9,24,8,50,82,26.784
112,9,24,8,50,83,28.058
112,9,24,8,50,84,27.525
113,9,24,8,100,0,10.235
113,9,24,8,100,1,9.293
113,9,24,8,100,2,8.308
113,9,24,8,100,3,7.948
113,9,24,8,100,4,6.001
113,9,24,8,100,5,5.263
113,9,24,8,100,6,5.923
113,9,24,8,100,7,4.874
113,9,24,8,100,8,3.965
113,9,24,8,100,9,2.74
113,9,24,8,100,10,2.126
113,9,24,8,100,11,2.758
113,9,24,8,100,12,1.116
113,9,24,8,100,13,1.006
113,9,24,8,100,14,0.426
113,9,24,8,100,15,0.033
113,9,24,8,100,16,0.034
113,9,24,8,100,17,1.329
113,9,24,8,100,18,0.773
113,9,24,8,100,19,2.457
113,9,24,8,100,20,2.114
113,9,24,8,100,21,3.359
113,9,24,8,100,22,3.262
113,9,24,8,100,23,4.001
113,9,24,8,100,24,4.9
113,9,24,8,100,25,4.15
113,9,24,8,100,26,5.405
113,9,24,8,100,27,5.977
113,9,24,8,100,28,5.731
113,9,24,8,100,29,6.758
113,9,24,8,100,30,8.542
113,9,24,8,100,31,9.027
113,9,24,8,100,32,8.207
113,9,24,8,100,33,9.394
113,9,24,8,100,34,9.677
113,9,24,8,100,35,11.042
113,9,24,8,100,36,10.143
113,9,24,8,100,37,10.291
113,9,24,8,100,38,11.6
113,9,24,8,100,39,10.835
114,9,24,12,50,0,9.517
114,9,24,12,50,1,8.609
114,9,24,12,50,2,8.043
114,9,24,12,50,3,7.188
114,9,24,12,50,4,6.465
114,9,24,12,50,5,5.906
114,9,24,12,50,6,4.836
114,9,24,12,50,7,4.94
114,9,24,12,50,8,4.083
114,9,24,12,50,9,3.325
114,9,24,12,50,10,3.468
114,9,24,12,50,11,1.541
114,9,24,12,50,12,1.692
114,9,24,12,50,13,0.601
114,9,24,12,50,14,1.483
114,9,24,12,50,15,0.803
114,9,24,12,50,16,1.049
114,9,24,12,50,17,0.993
114,9,24,12,50,18,1.295
114,9,24,12,50,19,2.1
114,9,24,12,50,20,2.812
114,9,24,12,50,21,3.186
114,9,24,12,50,22,4.305
114,9,24,12,50,23,3.848
114,9,24,12,50,24,5.068
114,9,24,12,50,25,5.308
114,9,24,12,50,26,5.112
114,9,24,12,50,27,6.379
114,9,24,12,50,28,6.404
114,9,24,12,50,29,6.669
114,9,24,12,50,30,6.872
114,9,24,12,50,31,7.829
114,9,24,12,50,32,8.636
114,9,24,12,50,33,9.137
114,9,24,12,50,34,9.22
114,9,24,12,50,35,9.349
114,9,24,12,50,36,10.195
114,9,24,12,50,37,10.248
114,9,24,12,50,38,10.984
114,9,24,12,50,39,11.556
114,9,24,12,50,40,12.274
114,9,24,12,50,41,12.696
114,9,24,12,50,42,12.57
114,9,24,12,50,43,12.682
114,9,24,12,50,44,13.747
114,9,24,12,50,45,14.647
114,9,24,12,50,46,14.805
114,9,24,12,50,47,15.492
114,9,24,12,50,48,15.777
114,9,24,12,50,49,15.909
114,9,24,12,50,50,16.2
114,9,24,12,50,51,17.15
114,9,24,12,50,52,17.533
114,9,24,12,50,53,17.214
114,9,24,12,50,54,18.172
114,9,24,12,50,55,18.149
114,9,24,12,50,56,18.296
114,9,24,12,50,57,20.226
114,9,24,12,50,58,19.859
114,9,24,12,50,59,20.142
114,9,24,12,50,60,20.008
114,9,24,12,50,61,20.065
114,9,24,12,50,62,19.826
114,9,24,12,50,63,20.781
114,9,24,12,50,64,20.393
114,9,24,12,50,65,20.41
114,9,24,12,50,66,21.64
114,9,24,12,50,67,21.639
114,9,24,12,50,68,22.582
114,9,24,12,50,69,23.263
114,9,24,12,50,70,22.577
114,9,24,12,50,71,23.778
114,9,24,12,50,72,23.51
114,9,24,12,50,73,23.811
114,9,24,12,50,74,24.086
114,9,24,12,50,75,24.209
114,9,24,12,50,76,24.77
114,9,24,12,50,77,24.489
114,9,24,12,50,78,25.345
114,9,24,12,50,79,26.062
114,9,24,12,50,80,26.329
114,9,24,12,50,81,26.473
114,9,24,12,50,82,26.668
114,9,24,12,50,83,26.924
114,9,24,12,50,84,27.485
115,9,24,12,100,0,9.974
115,9,24,12,100,1,8.638
115,9,24,12,100,2,8.057
115,9,24,12,100,3,7.706
115,9,24,12,100,4,6.103
115,9,24,12,100,5,5.578
115,9,24,12,100,6,5.942
115,9,24,12,100,7,5.153
115,9,24,12,100,8,3.612
115,9,24,12,100,9,3.076
115,9,24,12,100,10,2.257
115,9,24,12,100,11,2.626
115,9,24,12,100,12,1.257
115,9,24,12,100,13,1.007
115,9,24,12,100,14,0.222
115,9,24,12,100,15,0.11
115,9,24,12,100,16,0.22
115,9,24,12,100,17,1.517
115,9,24,12,100,18,1.019
115,9,24,12,100,19,2.368
115,9,24,12,100,20,2.292
115,9,24,12,100,21,3.657
115,9,24,12,100,22,3.623
115,9,24,12,100,23,3.878
115,9,24,12,100,24,4.744
115,9,24,12,100,25,4.437
115,9,24,12,100,26,5.345
115,9,24,12,100,27,6.074
115,9,24,12,100,28,5.497
115,9,24,12,100,29,6.985
115,9,24,12,100,30,7.771
115,9,24,12,100,31,8.443
115,9,24,12,100,32,8.275
115,9,24,12,100,33,9.091
115,9,24,12,100,34,9.548
115,9,24,12,100,35,10.615
115,9,24,12,100,36,9.611
115,9,24,12,100,37,10.719
115,9,24,12,100,38,11.608
115,9,24,12,100,39,10.726
116,9,32,8,50,0,9.644
116,9,32,8,50,1,9.346
116,9,32,8,50,2,8.081
116,9,32,8,50,3,7.316
116,9,32,8,50,4,6.701
116,9,32,8,50,5,5.88
116,9,32,8,50,6,4.871
116,9,32,8,50,7,4.737
116,9,32,8,50,8,4.62
116,9,32,8,50,9,3.248
116,9,32,8,50,10,3.173
116,9,32,8,50,11,1.456
116,9,32,8,50,12,2.356
116,9,32,8,50,13,0.719
116,9,32,8,50,14,1.227
116,9,32,8,50,15,1.133
116,9,32,8,50,16,0.4
116,9,32,8,50,17,1.203
116,9,32,8,50,18,1.256
116,9,32,8,50,19,1.958
116,9,32,8,50,20,2.567
116,9,32,8,50,21,3.197
116,9,32,8,50,22,3.867
116,9,32,8,50,23,3.968
116,9,32,8,50,24,4.991
116,9,32,8,50,25,5.081
116,9,32,8,50,26,5.337
116,9,32,8,50,27,6.441
116,9,32,8,50,28,6.092
116,9,32,8,50,29,6.815
116,9,32,8,50,30,6.664
116,9,32,8,50,31,7.823
116,9,32,8,50,32,7.508
116,9,32,8,50,33,8.96
116,9,32,8,50,34,8.876
116,9,32,8,50,35,9.236
116,9,32,8,50,36,10.044
116,9,32,8,50,37,10.876
116,9,32,8,50,38,11.309
116,9,32,8,50,39,11.46
117,9,32,8,100,0,10.22
117,9,32,8,100,1,9.269
117,9,32,8,100,2,8.319
117,9,32,8,100,3,7.382
117,9,32,8,100,4,6.047
117,9,32,8,100,5,5.456
117,9,32,8,100,6,5.86
117,9,32,8,100,7,5.264
117,9,32,8,100,8,3.733
117,9,32,8,100,9,2.681
117,9,32,8,100,10,2.191
117,9,32,8,100,11,2.362
117,9,32,8,100,12,1.388
117,9,32,8,100,13,1.292
117,9,32,8,100,14,0.098
117,9,32,8,100,15,0.022
117,9,32,8,100,16,0.184
117,9,32,8,100,17,1.643
117,9,32,8,100,18,0.962
117,9,32,8,100,19,2.278
117,9,32,8,100,20,2.101
117,9,32,8,100,21,3.595
117,9,32,8,100,22,3.196
117,9,32,8,100,23,4.027
117,9,32,8,100,24,4.557
117,9,32,8,100,25,4.771
117,9,32,8,100,26,5.775
117,9,32,8,100,27,5.971
117,9,32,8,100,28,5.519
117,9,32,8,100,29,7.119
117,9,32,8,100,30,8.026
117,9,32,8,100,31,8.692
117,9,32,8,100,32,8.203
117,9,32,8,100,33,9.014
117,9,32,8,100,34,9.706
117,9,32,8,100,35,10.72
117,9,32,8,100,36,9.925
117,9,32,8,100,37,10.674
117,9,32,8,100,38,11.595
117,9,32,8,100,39,11.297
118,9,32,12,50,0,9.87
118,9,32,12,50,1,8.191
118,9,32,12,50,2,7.991
118,9,32,12,50,3,7.404
118,9,32,12,50,4,6.539
118,9,32,12,50,5,5.775
118,9,32,12,50,6,5.393
118,9,32,12,50,7,4.745
118,9,32,12,50,8,4.494
118,9,32,12,50,9,3.104
118,9,32,12,50,10,3.665
118,9,32,12,50,11,1.687
118,9,32,12,50,12,2.025
118,9,32,12,50,13,1.574
118,9,32,12,50,14,1.479
118,9,32,12,50,15,0.632
118,9,32,12,50,16,1.234
118,9,32,12,50,17,1.212
118,9,32,12,50,18,1.213
118,9,32,12,50,19,2.015
118,9,32,12,50,20,2.634
118,9,32,12,50,21,3.151
118,9,32,12,50,22,4.074
118,9,32,12,50,23,3.657
118,9,32,12,50,24,4.975
118,9,32,12,50,25,4.952
118,9,32,12,50,26,5.195
118,9,32,12,50,27,6.425
118,9,32,12,50,28,6.221
118,9,32,12,50,29,6.753
118,9,32,12,50,30,6.945
118,9,32,12,50,31,7.779
118,9,32,12,50,32,7.997
118,9,32,12,50,33,9.083
118,9,32,12,50,34,8.823
118,9,32,12,50,35,9.255
118,9,32,12,50,36,10.506
118,9,32,12,50,37,10.105
118,9,32,12,50,38,11.526
118,9,32,12,50,39,11.501
118,9,32,12,50,40,11.833
118,9,32,12,50,41,13.055
118,9,32,12,50,42,12.557
118,9,32,12,50,43,12.749
118,9,32,12,50,44,14.06
118,9,32,12,50,45,14.408
118,9,32,12,50,46,14.762
118,9,32,12,50,47,15.56
118,9,32,12,50,48,15.931
118,9,32,12,50,49,16.06
118,9,32,12,50,50,16.108
118,9,32,12,50,51,17.322
118,9,32,12,50,52,18.302
118,9,32,12,50,53,17.357
118,9,32,12,50,54,17.922
118,9,32,12,50,55,17.7
118,9,32,12,50,56,18.696
118,9,32,12,50,57,19.665
118,9,32,12,50,58,19.753
118,9,32,12,50,59,19.214
118,9,32,12,50,60,20.192
118,9,32,12,50,61,19.73
118,9,32,12,50,62,19.689
118,9,32,12,50,63,20.72
118,9,32,12,50,64,20.839
118,9,32,12,50,65,20.292
118,9,32,12,50,66,21.849
118,9,32,12,50,67,21.495
